Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3560000,1.1677778,4.906529,999.0,49.51866196791331,49.51866196791331,1.0
3570000,1.1677778,4.890527,999.0,45.727952824698555,45.727952824698555,1.0
3580000,1.1672884,4.9090548,999.0,46.72069074213505,46.72069074213505,1.0
3590000,1.1672827,4.8842025,999.0,48.31091985106468,48.31091985106468,1.0
3600000,1.1669708,4.9263525,999.0,50.38803429504235,50.38803429504235,1.0
3610000,1.1669285,4.972734,999.0,55.029134803348114,55.029134803348114,1.0
3620000,1.1666231,4.989426,999.0,49.98650448024273,49.98650448024273,1.0
3630000,1.1665334,4.9594445,999.0,49.521419405937195,49.521419405937195,1.0
3640000,1.1661582,5.036456,999.0,47.955343882242836,47.955343882242836,1.0
3650000,1.1659907,5.0329447,999.0,50.78524478111002,50.78524478111002,1.0
3660000,1.165568,5.044654,999.0,49.042253121733665,49.042253121733665,1.0
3670000,1.1652514,5.031374,999.0,51.31141474843025,51.31141474843025,1.0
3680000,1.1648915,5.0104675,999.0,49.79885634581248,49.79885634581248,1.0
3690000,1.1645014,5.0215607,999.0,52.844998478889465,52.844998478889465,1.0
3700000,1.1641089,4.9869566,999.0,43.773343950510025,43.773343950510025,1.0
3710000,1.1634885,5.0719395,999.0,47.49200810492039,47.49200810492039,1.0
3720000,1.1628639,5.0176725,999.0,46.75471163491408,46.75471163491408,1.0
3730000,1.1612073,5.098472,999.0,53.25725212362077,53.25725212362077,1.0
3740000,1.1608593,5.064676,999.0,52.62542200833559,52.62542200833559,1.0
3750000,1.1593015,5.087906,999.0,53.44604369439185,53.44604369439185,1.0
3760000,1.1591918,5.0787797,999.0,48.85898897250493,48.85898897250493,1.0
3770000,1.1575644,5.152301,999.0,50.38583615091112,50.38583615091112,1.0
3780000,1.1575643,5.1273274,999.0,51.38408589363098,51.38408589363098,1.0
3790000,1.1556053,5.070274,999.0,47.267872819676995,47.267872819676995,1.0
3800000,1.1555651,5.0944295,999.0,51.73205583890279,51.73205583890279,1.0
3810000,1.1529775,5.0681305,999.0,49.136976904339264,49.136976904339264,1.0
3820000,1.1526196,5.0458374,999.0,46.312485843896866,46.312485843896866,1.0
3830000,1.1518884,5.1042676,999.0,53.56398132443428,53.56398132443428,1.0
3840000,1.151685,5.0783944,999.0,51.433048053085805,51.433048053085805,1.0
3850000,1.1514223,5.0506673,999.0,46.586324128839706,46.586324128839706,1.0
3860000,1.1512992,5.150418,999.0,54.04114133119583,54.04114133119583,1.0
3870000,1.1510241,5.096022,999.0,51.62209361791611,51.62209361791611,1.0
3880000,1.1508253,4.986844,999.0,46.55984638730685,46.55984638730685,1.0
3890000,1.1497076,5.1166573,999.0,50.87041611141629,50.87041611141629,1.0
3900000,1.1484545,5.136649,999.0,49.64567515254021,49.64567515254021,1.0
3910000,1.1480955,5.0870857,999.0,52.41439574956894,52.41439574956894,1.0
3920000,1.1475431,5.157847,999.0,50.084493446350095,50.084493446350095,1.0
3930000,1.1468992,5.1361938,999.0,52.019941329956055,52.019941329956055,1.0
3940000,1.1451054,5.106,999.0,48.22914372012019,48.22914372012019,1.0
3950000,1.1447171,5.04501,999.0,42.91991797834635,42.91991797834635,1.0
3960000,1.143028,5.150947,999.0,52.88410273392995,52.88410273392995,1.0
3970000,1.142938,5.146236,999.0,52.27879881858826,52.27879881858826,1.0
3980000,1.1419318,5.1791053,999.0,54.38439118862152,54.38439118862152,1.0
3990000,1.1419318,5.160833,999.0,51.513204246759415,51.513204246759415,1.0
4000000,1.1411418,5.1493154,999.0,48.25673463344574,48.25673463344574,1.0
4010000,1.1411282,5.2083993,999.0,54.43696795569526,54.43696795569526,1.0
4020000,1.1403363,5.0955954,999.0,46.67848123237491,46.67848123237491,1.0
4030000,1.1402272,5.173815,999.0,48.14427809417248,48.14427809417248,1.0
4040000,1.1392313,5.177086,999.0,52.02072351276875,52.02072351276875,1.0
4050000,1.1389674,5.1757874,999.0,52.329301138718925,52.329301138718925,1.0
4060000,1.1384249,5.2491083,999.0,52.20067536830902,52.20067536830902,1.0
4070000,1.1381701,5.243018,999.0,51.099130779504776,51.099130779504776,1.0
4080000,1.1363199,5.2316384,999.0,52.49905426601569,52.49905426601569,1.0
4090000,1.1349967,5.209825,999.0,51.20858801735772,51.20858801735772,1.0
4100000,1.1339914,5.196,999.0,48.507221683859825,48.507221683859825,1.0
4110000,1.1328849,5.184867,999.0,50.995791940018535,50.995791940018535,1.0
4120000,1.1327786,5.154529,999.0,52.82430009841919,52.82430009841919,1.0
4130000,1.1326131,5.181426,999.0,52.89148351881239,52.89148351881239,1.0
4140000,1.1325307,5.1392527,999.0,47.906483232975006,47.906483232975006,1.0
4150000,1.1323107,5.216822,999.0,51.918647803366184,51.918647803366184,1.0
4160000,1.1320556,5.221378,999.0,52.65032742818197,52.65032742818197,1.0
4170000,1.1307666,5.2529335,999.0,48.015356815523575,48.015356815523575,1.0
4180000,1.1306442,5.201177,999.0,47.01346164941788,47.01346164941788,1.0
4190000,1.1292971,5.08036,999.0,48.22859027981758,48.22859027981758,1.0
4200000,1.1292971,5.1085196,999.0,43.68316621780396,43.68316621780396,1.0
4210000,1.1282269,5.2372427,999.0,50.13516018622451,50.13516018622451,1.0
4220000,1.1282051,5.193165,999.0,51.76466125249863,51.76466125249863,1.0
4230000,1.1264489,5.1889143,999.0,48.03453108668327,48.03453108668327,1.0
4240000,1.1262052,5.2171993,999.0,50.95852249066035,50.95852249066035,1.0
4250000,1.125908,5.2725477,999.0,51.99653821521335,51.99653821521335,1.0
4260000,1.1258298,5.210398,999.0,44.25516417622566,44.25516417622566,1.0
4270000,1.1249394,5.198713,999.0,48.6178365200758,48.6178365200758,1.0
4280000,1.1245042,5.176088,999.0,51.4429252187411,51.4429252187411,1.0
4290000,1.1238616,5.1484275,999.0,46.8086682955424,46.8086682955424,1.0
4300000,1.1233901,5.176671,999.0,52.85705182701349,52.85705182701349,1.0
4310000,1.1228521,5.2168436,999.0,52.0888846963644,52.0888846963644,1.0
4320000,1.1222907,5.232631,999.0,53.227906767527266,53.227906767527266,1.0
4330000,1.1216816,5.06693,999.0,48.89657015270657,48.89657015270657,1.0
4340000,1.1206505,5.251185,999.0,53.214686039835215,53.214686039835215,1.0
4350000,1.1203637,5.1964836,999.0,51.936371475458145,51.936371475458145,1.0
4360000,1.1196593,5.2371902,999.0,49.29881225426992,49.29881225426992,1.0
4370000,1.1194935,5.2007666,999.0,52.381659772660996,52.381659772660996,1.0
4380000,1.1187545,5.2217674,999.0,51.45098873972893,51.45098873972893,1.0
4390000,1.1186789,5.183615,999.0,53.744520887732506,53.744520887732506,1.0
4400000,1.1178445,5.191659,999.0,50.895178417364754,50.895178417364754,1.0
4410000,1.1178445,5.1902695,999.0,54.61683405770196,54.61683405770196,1.0
4420000,1.1167879,5.250277,999.0,53.34409645199776,53.34409645199776,1.0
4430000,1.1167716,5.191048,999.0,54.73792612552643,54.73792612552643,1.0
4440000,1.1151575,5.246854,999.0,55.29699722925822,55.29699722925822,1.0
4450000,1.1149294,5.2288623,999.0,52.92756493886312,52.92756493886312,1.0
4460000,1.1133863,5.207982,999.0,47.13039377331734,47.13039377331734,1.0
4470000,1.1129485,5.291881,999.0,53.57771761715412,53.57771761715412,1.0
4480000,1.1124651,5.2253485,999.0,52.525948921839394,52.525948921839394,1.0
4490000,1.1122472,5.2220154,999.0,52.28241178724501,52.28241178724501,1.0
4500000,1.1117252,5.2468014,999.0,54.950198739767075,54.950198739767075,1.0
4510000,1.1113386,5.11942,999.0,48.37659229338169,48.37659229338169,1.0
4520000,1.1105291,5.196819,999.0,47.862702226638795,47.862702226638795,1.0
4530000,1.1096603,5.224437,999.0,54.795645670758354,54.795645670758354,1.0
4540000,1.1094582,5.1708236,999.0,47.17753356695175,47.17753356695175,1.0
4550000,1.1091443,5.2607913,999.0,55.10035988688469,55.10035988688469,1.0
4560000,1.1093314,5.192938,999.0,52.215090890725456,52.215090890725456,1.0
4570000,1.1098254,5.2886276,999.0,52.974850018819176,52.974850018819176,1.0
4580000,1.1096303,5.2912436,999.0,51.77461585402489,51.77461585402489,1.0
4590000,1.1087524,5.3076005,999.0,53.98394361138344,53.98394361138344,1.0
4600000,1.1086507,5.3283043,999.0,52.780634681383766,52.780634681383766,1.0
4610000,1.1071749,5.292884,999.0,51.94171245478921,51.94171245478921,1.0
4620000,1.1071749,5.309272,999.0,52.34106868505478,52.34106868505478,1.0
4630000,1.1054806,5.3359404,999.0,52.68657532334328,52.68657532334328,1.0
4640000,1.1054447,5.3150563,999.0,55.0699109395345,55.0699109395345,1.0
4650000,1.1033996,5.3233986,999.0,50.207841436068215,50.207841436068215,1.0
4660000,1.1031114,5.3649254,999.0,55.11030896380544,55.11030896380544,1.0
4670000,1.1016402,5.334998,999.0,50.16596272587776,50.16596272587776,1.0
4680000,1.1012137,5.343741,999.0,54.37612922986349,54.37612922986349,1.0
4690000,1.1007098,5.2985544,999.0,52.94795208507114,52.94795208507114,1.0
4700000,1.1004736,5.323489,999.0,48.26435357145965,48.26435357145965,1.0
4710000,1.1002864,5.3436475,999.0,55.6726169064641,55.6726169064641,1.0
4720000,1.1001567,5.347905,999.0,51.74773723681768,51.74773723681768,1.0
4730000,1.0998658,5.3307953,999.0,50.89087101485994,50.89087101485994,1.0
4740000,1.099532,5.2912607,999.0,53.49939325451851,53.49939325451851,1.0
4750000,1.0986207,5.323532,999.0,52.11939263343811,52.11939263343811,1.0
4760000,1.0971843,5.1622643,999.0,46.861354970932005,46.861354970932005,1.0
4770000,1.0970955,5.277654,999.0,49.01004195544455,49.01004195544455,1.0
4780000,1.0968664,5.3296766,999.0,56.8646779358387,56.8646779358387,1.0
4790000,1.0967479,5.2483063,999.0,52.378040581941605,52.378040581941605,1.0
4800000,1.0962104,5.3006005,999.0,51.725344161192574,51.725344161192574,1.0
4810000,1.0961326,5.314065,999.0,55.01201415061951,55.01201415061951,1.0
4820000,1.0952605,5.3193183,999.0,53.58344787359238,53.58344787359238,1.0
4830000,1.0952605,5.2757316,999.0,51.979571998119354,51.979571998119354,1.0
4840000,1.0928358,5.3578877,999.0,54.37387206157049,54.37387206157049,1.0
4850000,1.0927755,5.3519826,999.0,53.13855589760674,53.13855589760674,1.0
4860000,1.0913498,5.302703,999.0,51.74764609336853,51.74764609336853,1.0
4870000,1.0911552,5.3317637,999.0,53.232258290052414,53.232258290052414,1.0
4880000,1.0886638,5.283022,999.0,54.61684021949768,54.61684021949768,1.0
4890000,1.088001,5.3160567,999.0,51.43189215660095,51.43189215660095,1.0
4900000,1.0870785,5.3194966,999.0,52.60041293501854,52.60041293501854,1.0
4910000,1.0866443,5.313447,999.0,52.46561697125435,52.46561697125435,1.0
4920000,1.0859425,5.3940506,999.0,53.341201051076254,53.341201051076254,1.0
4930000,1.0854409,5.358236,999.0,52.11198812474807,52.11198812474807,1.0
4940000,1.0846896,5.328435,999.0,48.326735354959965,48.326735354959965,1.0
4950000,1.0838336,5.3286386,999.0,52.83896094560623,52.83896094560623,1.0
4960000,1.0833204,5.2618337,999.0,47.94497453371684,47.94497453371684,1.0
4970000,1.0824825,5.3276205,999.0,49.68131793869866,49.68131793869866,1.0
4980000,1.0821856,5.3748074,999.0,52.66012451052666,52.66012451052666,1.0
4990000,1.0814465,5.335903,999.0,57.87400111556053,57.87400111556053,1.0
5000000,1.0812448,5.250904,999.0,49.5147811571757,49.5147811571757,1.0
5010000,1.0802382,5.33289,999.0,52.89049402872721,52.89049402872721,1.0
5020000,1.0801135,5.292305,999.0,51.7095390856266,51.7095390856266,1.0
5030000,1.0787966,5.2984605,999.0,49.19690701365471,49.19690701365471,1.0
5040000,1.0787966,5.327871,999.0,53.52850251992543,53.52850251992543,1.0
5050000,1.0766459,5.3327413,999.0,52.86448477374183,52.86448477374183,1.0
5060000,1.0765963,5.315921,999.0,48.34766157343984,48.34766157343984,1.0
5070000,1.0762584,5.2629175,999.0,47.6521189622581,47.6521189622581,1.0
5080000,1.0762206,5.251235,999.0,52.12741668025652,52.12741668025652,1.0
5090000,1.0759497,5.2322717,999.0,43.370852298206756,43.370852298206756,1.0
5100000,1.0758688,5.272881,999.0,49.56379717588425,49.56379717588425,1.0
5110000,1.0757865,5.2732043,999.0,50.674653086811304,50.674653086811304,1.0
5120000,1.0757494,5.0990987,999.0,46.51049861907959,46.51049861907959,1.0
5130000,1.0760255,5.240056,999.0,49.68316363460488,49.68316363460488,1.0
5140000,1.0762309,5.2661495,999.0,51.97847107797861,51.97847107797861,1.0
5150000,1.0759478,5.2440777,999.0,55.98443377017975,55.98443377017975,1.0
5160000,1.0756437,5.311619,999.0,52.05176173845927,52.05176173845927,1.0
5170000,1.0748821,5.276309,999.0,55.527768241034615,55.527768241034615,1.0
5180000,1.0735713,5.218125,999.0,46.49082925915718,46.49082925915718,1.0
5190000,1.0733926,5.2964787,999.0,55.888594537973404,55.888594537973404,1.0
5200000,1.0729599,5.3603516,999.0,51.733782863616945,51.733782863616945,1.0
5210000,1.0728513,5.3229103,999.0,53.98705628183153,53.98705628183153,1.0
5220000,1.07238,5.21573,999.0,52.63302570581436,52.63302570581436,1.0
5230000,1.0723639,5.3155293,999.0,46.169128224253654,46.169128224253654,1.0
5240000,1.0721854,5.3587713,999.0,52.52074167728424,52.52074167728424,1.0
5250000,1.0721854,5.395379,999.0,55.2927126288414,55.2927126288414,1.0
5260000,1.0713392,5.340259,999.0,50.05402138829231,50.05402138829231,1.0
5270000,1.0713216,5.3255887,999.0,53.39926174515858,53.39926174515858,1.0
5280000,1.0712112,5.3488812,999.0,53.78299803795914,53.78299803795914,1.0
5290000,1.0711973,5.352887,999.0,52.64927683936225,52.64927683936225,1.0
5300000,1.0708662,5.2500534,999.0,50.287311643362045,50.287311643362045,1.0
5310000,1.0707645,5.293968,999.0,49.86847172677517,49.86847172677517,1.0
5320000,1.0695354,5.19762,999.0,48.46562842528025,48.46562842528025,1.0
5330000,1.0689718,5.31362,999.0,55.29039269023471,55.29039269023471,1.0
5340000,1.0679334,5.2760763,999.0,47.35505065321922,47.35505065321922,1.0
5350000,1.067167,5.2498674,999.0,49.87139068543911,49.87139068543911,1.0
5360000,1.0670528,5.2754593,999.0,54.55456371307373,54.55456371307373,1.0
5370000,1.0669258,5.282851,999.0,51.83256369166904,51.83256369166904,1.0
5380000,1.0668452,5.2138605,999.0,48.22777567245066,48.22777567245066,1.0
5390000,1.0667104,5.220993,999.0,44.91680830717087,44.91680830717087,1.0
5400000,1.0664109,5.2824736,999.0,54.943262306849164,54.943262306849164,1.0
5410000,1.0656022,5.322,999.0,55.37441433800591,55.37441433800591,1.0
5420000,1.0653524,5.294544,999.0,55.41433343663812,55.41433343663812,1.0
5430000,1.0642583,5.215084,999.0,50.34600219130516,50.34600219130516,1.0
5440000,1.0641643,5.242623,999.0,54.7140375216802,54.7140375216802,1.0
5450000,1.0628316,5.2410274,999.0,52.381086998515656,52.381086998515656,1.0
5460000,1.0628316,5.2636833,999.0,55.01451289653778,55.01451289653778,1.0
5470000,1.0627187,5.270742,999.0,54.25748872756958,54.25748872756958,1.0
5480000,1.0627172,5.262188,999.0,54.21481519738833,54.21481519738833,1.0
5490000,1.0617787,5.306985,999.0,54.129417856534324,54.129417856534324,1.0
5500000,1.0616482,5.3253174,999.0,54.81763877719641,54.81763877719641,1.0
5510000,1.0605774,5.282461,999.0,51.61314395070076,51.61314395070076,1.0
5520000,1.0602666,5.321115,999.0,55.91640822092692,55.91640822092692,1.0
5530000,1.0587192,5.351897,999.0,55.67311449845632,55.67311449845632,1.0
5540000,1.0579709,5.3247094,999.0,53.589809238910675,53.589809238910675,1.0
5550000,1.0572915,5.295593,999.0,52.514175325632095,52.514175325632095,1.0
5560000,1.0568333,5.363416,999.0,52.59610441525777,52.59610441525777,1.0
5570000,1.0567137,5.4136267,999.0,54.21118553479513,54.21118553479513,1.0
5580000,1.0565817,5.331888,999.0,48.6010026037693,48.6010026037693,1.0
5590000,1.0559627,5.349325,999.0,52.81534740328789,52.81534740328789,1.0
5600000,1.0549763,5.3561373,999.0,52.49414068857829,52.49414068857829,1.0
5610000,1.0549175,5.335233,999.0,54.64493130313026,54.64493130313026,1.0
5620000,1.0547725,5.4040046,999.0,51.63306146860123,51.63306146860123,1.0
5630000,1.0545765,5.3772945,999.0,54.94745162129402,54.94745162129402,1.0
5640000,1.0536864,5.332601,999.0,50.18018952608109,50.18018952608109,1.0
5650000,1.0535138,5.3225274,999.0,47.16142853101095,47.16142853101095,1.0
5660000,1.0515792,5.439048,999.0,56.44174364209175,56.44174364209175,1.0
5670000,1.0515792,5.3663154,999.0,56.455436170101166,56.455436170101166,1.0
5680000,1.0510557,5.437204,999.0,52.41611771583557,52.41611771583557,1.0
5690000,1.0510513,5.375308,999.0,52.57459735373656,52.57459735373656,1.0
5700000,1.0512283,5.318654,999.0,46.74315649271011,46.74315649271011,1.0
5710000,1.0512521,5.4505444,999.0,50.036218255758286,50.036218255758286,1.0
5720000,1.0501976,5.388439,999.0,49.892122236887616,49.892122236887616,1.0
5730000,1.0499094,5.429906,999.0,54.95792924033271,54.95792924033271,1.0
5740000,1.0494628,5.379306,999.0,51.62508197873831,51.62508197873831,1.0
5750000,1.0492573,5.353546,999.0,54.1422581076622,54.1422581076622,1.0
5760000,1.0489833,5.3605876,999.0,52.70348343054454,52.70348343054454,1.0
5770000,1.0487844,5.39887,999.0,55.81054427888658,55.81054427888658,1.0
5780000,1.048372,5.36491,999.0,53.73150976002216,53.73150976002216,1.0
5790000,1.0479155,5.432509,999.0,52.53678506612778,52.53678506612778,1.0
5800000,1.047916,5.4249616,999.0,55.60714718500773,55.60714718500773,1.0
5810000,1.0479184,5.3868704,999.0,50.05925644768609,50.05925644768609,1.0
5820000,1.0476594,5.4508924,999.0,50.985817424952984,50.985817424952984,1.0
5830000,1.047001,5.41339,999.0,54.546884983778,54.546884983778,1.0
5840000,1.046775,5.4643292,999.0,53.48685278892517,53.48685278892517,1.0
5850000,1.0456723,5.4412622,999.0,53.92737752861447,53.92737752861447,1.0
5860000,1.0455577,5.4424057,999.0,54.76832674443722,54.76832674443722,1.0
5870000,1.0442502,5.4065747,999.0,50.76229204516858,50.76229204516858,1.0
5880000,1.0442502,5.4521856,999.0,54.290224647521974,54.290224647521974,1.0
5890000,1.0439558,5.505301,999.0,57.69049885537889,57.69049885537889,1.0
5900000,1.0439546,5.481878,999.0,54.197635263204575,54.197635263204575,1.0
5910000,1.0437613,5.5346427,999.0,57.56858769059181,57.56858769059181,1.0
5920000,1.0437337,5.505223,999.0,52.73309453328451,52.73309453328451,1.0
5930000,1.0431831,5.406305,999.0,47.84115640322367,47.84115640322367,1.0
5940000,1.0430202,5.4874573,999.0,51.678486347198486,51.678486347198486,1.0
5950000,1.042824,5.3967876,999.0,50.22835332900286,50.22835332900286,1.0
5960000,1.0427322,5.4292035,999.0,52.44333752791087,52.44333752791087,1.0
5970000,1.0426887,5.291621,999.0,46.514158894618355,46.514158894618355,1.0
5980000,1.0426457,5.4041557,999.0,57.9737132191658,57.9737132191658,1.0
5990000,1.0416273,5.377481,999.0,56.113877445459366,56.113877445459366,1.0
6000000,1.0405675,5.3716025,999.0,52.615239357948305,52.615239357948305,1.0
6010000,1.0398841,5.430222,999.0,54.69723727968004,54.69723727968004,1.0
6020000,1.0387266,5.3345337,999.0,50.99533796310425,50.99533796310425,1.0
6030000,1.0385364,5.382587,999.0,50.95752879232168,50.95752879232168,1.0
6040000,1.0380813,5.442836,999.0,52.21677195330461,52.21677195330461,1.0
6050000,1.0376096,5.4093103,999.0,53.820709493425156,53.820709493425156,1.0
6060000,1.0354711,5.4311075,999.0,56.12152883410454,56.12152883410454,1.0
6070000,1.0352689,5.4602485,999.0,53.6654247045517,53.6654247045517,1.0
6080000,1.0331117,5.484266,999.0,53.02403485973676,53.02403485973676,1.0
6090000,1.0331117,5.438857,999.0,52.54471935166253,52.54471935166253,1.0
6100000,1.0306605,5.505084,999.0,56.19270318746567,56.19270318746567,1.0
6110000,1.0306214,5.462098,999.0,57.28169646859169,57.28169646859169,1.0
6120000,1.0305525,5.5391383,999.0,54.52711404164632,54.52711404164632,1.0
6130000,1.0305469,5.545603,999.0,58.31677754720052,58.31677754720052,1.0
6140000,1.0291198,5.5391564,999.0,58.07135719060898,58.07135719060898,1.0
6150000,1.0287039,5.4736543,999.0,56.63118785619736,56.63118785619736,1.0
6160000,1.0280894,5.4984946,999.0,51.288639847437544,51.288639847437544,1.0
6170000,1.027813,5.5339055,999.0,55.39428522851732,55.39428522851732,1.0
6180000,1.0270959,5.5403814,999.0,52.61548775807023,52.61548775807023,1.0
6190000,1.0265492,5.5682125,999.0,58.13171672821045,58.13171672821045,1.0
6200000,1.0259644,5.544929,999.0,53.90008571942647,53.90008571942647,1.0
6210000,1.0253288,5.5500245,999.0,53.20774291621314,53.20774291621314,1.0
6220000,1.024906,5.457356,999.0,47.83802020549774,47.83802020549774,1.0
6230000,1.0242463,5.515189,999.0,50.88687852025032,50.88687852025032,1.0
6240000,1.0241134,5.5321136,999.0,51.93708659013112,51.93708659013112,1.0
6250000,1.0237569,5.4657416,999.0,50.189706252680885,50.189706252680885,1.0
6260000,1.023459,5.460778,999.0,50.53241088986397,50.53241088986397,1.0
6270000,1.022106,5.512066,999.0,52.32198905944824,52.32198905944824,1.0
6280000,1.0219979,5.5206532,999.0,56.2675851504008,56.2675851504008,1.0
6290000,1.0203751,5.561064,999.0,55.18656068378024,55.18656068378024,1.0
6300000,1.0203751,5.4877415,999.0,55.04734718799591,55.04734718799591,1.0
6310000,1.0195134,5.4504685,999.0,48.40894550085068,48.40894550085068,1.0
6320000,1.0194967,5.476217,999.0,54.0001975218455,54.0001975218455,1.0
6330000,1.0191557,5.542299,999.0,54.44810830222236,54.44810830222236,1.0
6340000,1.0191071,5.4772577,999.0,53.65004342794418,53.65004342794418,1.0
6350000,1.0180672,5.4396777,999.0,52.91703379154205,52.91703379154205,1.0
6360000,1.0177562,5.457502,999.0,48.74918433825175,48.74918433825175,1.0
6370000,1.0164069,5.44032,999.0,54.27692959043715,54.27692959043715,1.0
6380000,1.0157626,5.4555583,999.0,50.316043734550476,50.316043734550476,1.0
6390000,1.0145826,5.444755,999.0,56.419603548943996,56.419603548943996,1.0
6400000,1.013778,5.432342,999.0,54.718161996205644,54.718161996205644,1.0
6410000,1.0134338,5.4618134,999.0,55.025621520148384,55.025621520148384,1.0
6420000,1.0130548,5.4853945,999.0,55.117726266384125,55.117726266384125,1.0
6430000,1.0126493,5.481979,999.0,57.116743326187134,57.116743326187134,1.0
6440000,1.0120122,5.468582,999.0,54.6735054731369,54.6735054731369,1.0
6450000,1.0120057,5.446701,999.0,50.6249709824721,50.6249709824721,1.0
6460000,1.0119992,5.5122595,999.0,52.365266382694244,52.365266382694244,1.0
6470000,1.0118399,5.5240664,999.0,56.244684129953384,56.244684129953384,1.0
6480000,1.0111172,5.507344,999.0,54.51787218252818,54.51787218252818,1.0
6490000,1.011105,5.4643674,999.0,52.114290210935806,52.114290210935806,1.0
6500000,1.0109662,5.543538,999.0,57.226801693439484,57.226801693439484,1.0
6510000,1.0109662,5.4872203,999.0,53.542282462120056,53.542282462120056,1.0
6520000,1.0095026,5.553218,999.0,55.43891238371531,55.43891238371531,1.0
6530000,1.0094625,5.5623093,999.0,55.31701421737671,55.31701421737671,1.0
6540000,1.0086925,5.589647,999.0,56.815128445625305,56.815128445625305,1.0
6550000,1.0085918,5.5620527,999.0,56.25402611494064,56.25402611494064,1.0
6560000,1.0085351,5.5669575,999.0,54.053796259562176,54.053796259562176,1.0
6570000,1.008517,5.6010156,999.0,53.00544718901316,53.00544718901316,1.0
6580000,1.008337,5.564534,999.0,52.82259728014469,52.82259728014469,1.0
6590000,1.0082538,5.582486,999.0,57.15640431642532,57.15640431642532,1.0
6600000,1.0074869,5.572864,999.0,56.956154362360635,56.956154362360635,1.0
6610000,1.00694,5.588923,999.0,57.79453988869985,57.79453988869985,1.0
6620000,1.0062493,5.566611,999.0,53.74295261502266,53.74295261502266,1.0
6630000,1.005472,5.554627,999.0,54.58350643515587,54.58350643515587,1.0
6640000,1.0049925,5.5505867,999.0,53.08727349440257,53.08727349440257,1.0
6650000,1.0041945,5.62949,999.0,55.29859651459588,55.29859651459588,1.0
6660000,1.0038762,5.63236,999.0,54.830711513757706,54.830711513757706,1.0
6670000,1.0030946,5.638626,999.0,55.27951819449663,55.27951819449663,1.0
6680000,1.0029174,5.618296,999.0,57.7338391939799,57.7338391939799,1.0
6690000,1.0020392,5.6065035,999.0,52.92070852385627,52.92070852385627,1.0
6700000,1.0020149,5.6047373,999.0,51.08981907367706,51.08981907367706,1.0
6710000,1.0018176,5.5574574,999.0,54.50466859340668,54.50466859340668,1.0
6720000,1.0018176,5.5874195,999.0,51.25552762746811,51.25552762746811,1.0
6730000,1.0017666,5.5957193,999.0,55.62639586130778,55.62639586130778,1.0
6740000,1.0017655,5.532711,999.0,53.5491156578064,53.5491156578064,1.0
6750000,1.0021579,5.5930104,999.0,55.644416093826294,55.644416093826294,1.0
6760000,1.0022113,5.5848956,999.0,56.87360619703929,56.87360619703929,1.0
6770000,1.0017233,5.594653,999.0,58.281795528199936,58.281795528199936,1.0
6780000,1.0015802,5.582757,999.0,54.9469011425972,54.9469011425972,1.0
6790000,1.0012653,5.578266,999.0,54.66805477440357,54.66805477440357,1.0
6800000,1.0011132,5.606479,999.0,57.97104026476542,57.97104026476542,1.0
6810000,1.0008439,5.516712,999.0,50.64857731925117,50.64857731925117,1.0
6820000,1.0006411,5.593478,999.0,56.6875037252903,56.6875037252903,1.0
6830000,1.0008385,5.621876,999.0,55.40645945072174,55.40645945072174,1.0
6840000,1.0010489,5.572869,999.0,57.91140030225118,57.91140030225118,1.0
6850000,1.0013498,5.5981684,999.0,52.6327797041999,52.6327797041999,1.0
6860000,1.0018617,5.6362414,999.0,60.40703999996185,60.40703999996185,1.0
6870000,1.0018871,5.6174874,999.0,54.925891160964966,54.925891160964966,1.0
6880000,1.0019485,5.5862293,999.0,54.152916391690574,54.152916391690574,1.0
6890000,1.0018172,5.654734,999.0,57.81348974174924,57.81348974174924,1.0
6900000,1.0012285,5.6027436,999.0,48.68363420292735,48.68363420292735,1.0
6910000,1.001163,5.556755,999.0,52.488822251558304,52.488822251558304,1.0
6920000,1.000435,5.5236597,999.0,51.07952165603638,51.07952165603638,1.0
6930000,1.000435,5.511824,999.0,52.37644747893015,52.37644747893015,1.0
6940000,0.99870056,5.3846707,999.0,45.088722229003906,45.088722229003906,1.0
6950000,0.9986639,5.5458574,999.0,49.89118665456772,49.89118665456772,1.0
6960000,0.9975854,5.560255,999.0,57.03366197745005,57.03366197745005,1.0
6970000,0.99744225,5.5408044,999.0,51.26170582572619,51.26170582572619,1.0
6980000,0.9977101,5.5605216,999.0,57.277862548828125,57.277862548828125,1.0
6990000,0.99779105,5.5228715,999.0,55.097421661019325,55.097421661019325,1.0
7000000,0.99750155,5.5288825,999.0,54.10359409848849,54.10359409848849,1.0
7010000,0.9973688,5.5218773,999.0,55.13525337643094,55.13525337643094,1.0
7020000,0.9969743,5.537272,999.0,58.502629816532135,58.502629816532135,1.0
7030000,0.9966833,5.50736,999.0,53.02756429091096,53.02756429091096,1.0
7040000,0.99635655,5.511023,999.0,56.92432527542114,56.92432527542114,1.0
7050000,0.9960077,5.474456,999.0,55.8291306230757,55.8291306230757,1.0
7060000,0.9955032,5.415969,999.0,50.86140978336334,50.86140978336334,1.0
7070000,0.9947052,5.5439487,999.0,55.34842810034752,55.34842810034752,1.0
7080000,0.9943339,5.3154416,999.0,48.24795954227447,48.24795954227447,1.0
